fill,t1,t2,mean_lumi,mean_sbil,channel,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,11,-0.0433897413313388,1.2474846839904783,0.1107328385114669,1.0296962261199951
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,12,0.0960398092865943,1.291854739189148,0.0998954772949218,1.0355809926986694
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,13,-0.1135021224617958,1.0497838258743286,0.0732957273721695,1.283411979675293
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,14,-0.1395926773548126,1.0172301530838013,-0.1038010045886039,1.3154284954071045
9057,1689064800,1689065099,20412.224553483848,8.324724532415924,15,0.0358580611646175,1.3300018310546875,-0.1694627404212951,0.99870765209198
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,0,-0.0747351497411727,1.2413983345031738,-0.0225680116564035,1.0214670896530151
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,1,-0.0297569241374731,1.0313749313354492,0.0844845920801162,1.2337342500686646
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,2,0.0359321534633636,1.0095460414886477,0.0032488987781107,1.2674696445465088
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,3,-0.1155947297811508,1.27644145488739,-0.0897263661026954,1.000312328338623
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,4,-0.0095661934465169,1.4068104028701782,0.0862159430980682,1.1338727474212646
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,5,-0.0198893789201974,1.1997815370559692,0.0114624807611107,1.458605408668518
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,7,0.0031011195387691,1.5615123510360718,-0.006296788342297,1.206490397453308
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,8,-0.0671111866831779,1.2647663354873655,-0.1693560928106308,1.0218931436538696
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,9,0.1314472705125808,1.0326727628707886,-0.0260918717831373,1.3065502643585205
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,10,0.1069201081991195,1.0684987306594849,-0.019550796598196,1.286128282546997
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,11,-0.0483873300254344,1.2588279247283936,0.1045257300138473,1.0562593936920166
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,12,0.0976328551769256,1.2854323387145996,0.1065327301621437,1.0188019275665283
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,13,-0.1098196655511856,1.0317267179489136,0.1019231230020523,1.2805728912353516
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,14,-0.1425274014472961,1.047571063041687,-0.0972937270998954,1.3224868774414062
9057,1689065100,1689065399,20457.31324987149,8.34311307091007,15,0.0247312020510435,1.320991039276123,-0.1803780794143676,0.9918881058692932
9057,1689065400,1689065699,20542.632006711305,8.377908648740336,0,-0.0799712762236595,1.23660409450531,-0.0138003453612327,1.032104253768921
9057,1689065400,1689065699,20542.632006711305,8.377908648740336,1,-0.0307784248143434,1.0428547859191897,0.094280257821083,1.2544331550598145
9057,1689065400,1689065699,20542.632006711305,8.377908648740336,2,0.0357555299997329,0.986602544784546,0.0004741067823488,1.2679007053375244
9057,1689065400,1689065699,20542.632006711305,8.377908648740336,3,-0.1282754689455032,1.2816624641418457,-0.0992535352706909,1.0356982946395874
9057,1689065400,1689065699,20542.632006711305,8.377908648740336,4,-0.0017639483558014,1.4048988819122314,0.0812742039561271,1.1245707273483276
9057,1689065400,1689065699,20542.632006711305,8.377908648740336,5,-0.0043207495473325,1.1989147663116455,0.0377857014536857,1.4647563695907593
9057,1689065400,1689065699,20542.632006711305,8.377908648740336,7,-0.0125109180808067,1.5771846771240234,-0.0085202064365148,1.2081594467163086
